age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
46.0,Private,182414.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,>50K.
31.0,Private,216827.0,HS-grad,9.0,Separated,Other-service,Unmarried,Black,INVALID,0.0,0.0,40.0,United-States,<=50K
54.0,Private,327769.0,Some-college,10.0,Divorced,INVALID,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,182509.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,35.0,United-States,5<0j.K
40.0,Self-emp-inc,29520.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,65.0,United-States,<=50K.
39.0,Federal-gov,206190.0,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K
37.0,Private,12345,gSardH-,9.0,Married-civ-spouse,adm-clerical,Wife,s-isnAIeP-caarlna,fmale,0.0,0.0,38.0,pnpaa,<=50K.
36.0,?,504871.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
50.0,Private,183638.0,HS-grad,9.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,33644.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K.
36.0,Private,128516.0,HS-grad,9.0,Married-civ-spouse,,iueW,White,Female,0.0,0.0,40.0,UNITED-STATES,>50K
57.0,Self-emp-not-inc,192869.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,72.0,United-States,<=50K
29.0,Private,107160.0,INVALID,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,357619.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,Germany,<=50K.
51.0,Private,22211.0,INVALID,14.0,Married-civ-spouse,Prof-specialty,Husband,White,INVALID,0.0,1902.0,60.0,United-States,>50K
26.0,Self-emp-not-inc,201138.0,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
70.0,Self-emp-not-inc,177199.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,<=50k
53.0,Private,914261,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,392812.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
32.0,Private,190784.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,29522.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Federal-gov,48123.0,Some-college,10.0,divorced,Exec-managerial,Not-in-family,INVALID,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,94235.0,11th,7.0,Never-married,Adm-clerical,Own-child,,Male,0.0,0.0,40.0,United-States,<=50K.
25.0,INVALID,261519.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
37.0,Federal-gov,33487.0,Some-college,10.0,Divorced,Tech-support,Unmarried,r-InomiEdei-nmakA,Female,0.0,0.0,20.0,United-States,<=50K
42.0,Private,211253.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
31.0,Private,264936.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
64.0,Federal-gov,161926.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,8.0,united-states,<=50K
33.0,aLcgvl-oo,292217.0,HS-grad,9.0,Divorced,INVALID,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Private,155594.0,Assoc-acdm,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
30.0,Private,914261.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
62.0,?,123612.0,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,4.0,,<=50K
46.0,Local-gov,175428.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
38.0,Private,374983.0,Bachelors,13.0,INVALID,Prof-specialty,INVALID,White,INVALID,0.0,0.0,50.0,United-States,<=50K.
48.0,Private,348144.0,Some-college,10.0,Divorced,Transport-moving,Not-in-family,White,Male,3325.0,0.0,53.0,United-States,<=50K
22.0,Private,309178.0,INVALID,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Self-emp-not-inc,348960.0,Assoc-acdm,12.0,Married-civ-spouse,Transport-moving,INVALID,White,Male,0.0,0.0,50.0,United-States,>50K
23.0,Private,116830.0,12h,8.0,Never-married,,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
24.0,Private,359828.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,44.0,United-States,>50K
28.0,Private,64940.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,INVALID,Female,0.0,0.0,40.0,United-States,<=50K.
50.0,Private,162868.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K.
49.0,INVALID,81535.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,INVALID,White,Male,0.0,0.0,75.0,INVALID,>50K.
57.0,Private,301514.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,aMel,0.0,0.0,40.0,United-States,=K0<5
18.0,Private,302859.0,HS-grad,9.0,Never-married,Sales,Own-child,INVALID,Male,0.0,0.0,20.0,United-States,<=50K
38.0,State-gov,314052.0,HS-grad,9.0,Divorced,,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K
45.0,Private,84298.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
35.0,Private,179481.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,United-States,<=50K.
51.0,Private,193374.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
32.0,Private,140092.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
18.0,Private,233740.0,11th,7.0,Never-married,Sales,-ihcnldw,White,Female,0.0,0.0,18.0,United-States,<=50K.
25.0,Private,123083.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,INVALID,0.0,0.0,40.0,United-States,<=50K
67.0,,195066.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
42.0,Private,126319.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K.
35.0,Private,202027.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,27828.0,0.0,50.0,United-States,>50K
58.0,Private,105060.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,37.0,United-States,<=50K
29.0,INVALID,161444.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,INVALID,0.0,0.0,40.0,bCumoali,<=50K
54.0,Private,319697.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Private,278122.0,HS-grad,9.0,INVALID,Transpor-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,199816.0,HS-grad,9.0,Divorced,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Self-emp-not-inc,98180.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,45.0,United-States,>50K.
26.0,Private,248057.0,HS-grad,9.0,INVALID,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,Puerto-Rico,<=50K.
25.0,Private,144301.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,42.0,United-States,<=50K
42.0,Private,179533.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,INVALID,Male,0.0,0.0,40.0,United-States,INVALID
36.0,Private,177907.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
33.0,Private,358655.0,Bachelors,13.0,Never-married,Adm-clerical,ANIVDLI,White,Female,0.0,0.0,10.0,United-States,<=50K.
46.0,Private,42972.0,Masters,14.0,-oia-idusrrvecMspe,Prof-specialty,Wife,White,Female,0.0,0.0,22.0,United-States,>50K
40.0,Private,226902.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K.
22.0,Private,51262.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,12345,0.0,0.0,40.0,United-States,<=50K
38.0,Private,53930.0,10th,6.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,?,<=50K
65.0,Private,469602.0,Bachelors,13.0,Married-civ-spouse,Sales,uHsband,White,Male,0.0,0.0,15.0,United-States,<=50K
63.0,Private,31389.0,11th,7.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,12.0,United-States,<=50K
41.0,Self-emp-not-inc,38876.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
43.0,Private,227065.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,4650.0,0.0,40.0,United-States,<=50K
49.0,Private,165152.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,>50K
54.0,Private,99185.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,40.0,United-States,.>50K
25.0,?,237865.0,Some-college,10.0,INVALID,?,Own-child,Black,Male,0.0,0.0,40.0,?,<=50K
32.0,Local-gov,914261,HS-grad,9.0,INVALID,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K.
38.0,Private,914261,Some-college,10.0,divorced,Sales,Not-in-family,White,Male,0.0,0.0,60.0,United-States,INVALID
59.0,Self-emp-not-inc,175827.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K.
59.0,Local-gov,50929.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,laM,0.0,0.0,60.0,United-States,>50K
30.0,Private,54929.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
49.0,,75673.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Ilsander,Female,0.0,0.0,40.0,United-States,<=50K
46.0,Self-emp-inc,222829.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K.
22.0,Private,,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K.
21.0,Private,267040.0,10th,6.0,Never-married,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Federal-gov,244480.0,Some-college,10.0,INVALID,Adm-clerical,,White,Female,0.0,0.0,15.0,United-States,<=50K.
22.0,,203518.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K.
37.0,Self-emp-not-inc,415847.0,Bachelors,13.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
56.0,Private,204745.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,3325.0,0.0,45.0,United-States,<=50K.
27.0,Private,101597.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K.
43.0,Local-gov,323627.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,12.0,United-States,<=50K
23.0,Federal-gov,350680.0,mAasso-ccd,12.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,INVALID,<=50K
20.0,Private,117222.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
39.0,Private,37314.0,masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K
34.0,Private,185041.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1669.0,45.0,-snedeUtttSa,<=50K
60.0,?,251572.0,HS-grad,9.0,Widowed,?,Not-in-family,White,Male,0.0,0.0,35.0,Poalnd,<=50K
26.0,Private,236068.0,Some-college,10.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,20.0,United-States,<=50K
45.0,State-gov,127089.0,,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
40.0,Private,202466.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,INVALID,0.0,0.0,60.0,United-States,<=50K.
42.0,Private,136419.0,HS-grad,9.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
19.0,Private,914261,,7.0,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,43.0,United-States,<=50K.
38.0,Private,312766.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wiee,White,Female,0.0,0.0,40.0,United-States,>50K.
36.0,Private,28996.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
19.0,Private,143608.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K.
34.0,Private,240979.0,HS-grad,9.0,Separated,Craft-repair,Umarried,White,Male,0.0,0.0,80.0,United-States,INVALID
29.0,Private,186733.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
45.0,Federal-gov,380127.0,Bachelors,13.0,Never-married,ami-gecraExanel,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25.0,Private,176729.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
43.0,Self-emp-inc,214503.0,HS-grad,9.0,INVALID,Exec-managerial,Husband,White,Male,0.0,1887.0,45.0,United-States,>50K.
51.0,Self-emp-not-inc,73493.0,Some-college,10.0,rdaStepea,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K.
38.0,Federal-gov,91716.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,381153.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,INVALID,0.0,0.0,40.0,United-States,<=50K
57.0,Self-emp-not-inc,102058.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,INVALID,Male,0.0,0.0,40.0,United-States,>50K
24.0,Private,216867.0,10th,6.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,30.0,Mexico,<=50K
30.0,Private,114691.0,Bachelors,13.0,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,438427.0,Some-college,10.0,Never-married,Sales,Not-in-family,,INVALID,0.0,0.0,40.0,United-States,<=50K.
40.0,coglv-aLo,34540.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,44.0,United-States,<=50K
36.0,Private,218542.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
72.0,Private,249559.0,HS-grad,9.0,widowed,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,25.0,,<=50K.
41.0,Federal-gov,348059.0,Masters,14.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,>50K.
28.0,Private,165218.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K.
26.0,Private,60722.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,128604.0,HS-grad,9.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,48.0,South,<=50K
23.0,Private,181796.0,,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,INVALID
34.0,Private,914261,Some-college,10.0,Separated,Tech-support,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K.
28.0,Local-gov,100270.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,eMl,0.0,0.0,40.0,United-States,<=50K
64.0,Self-emp-not-inc,213945.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
19.0,evdafoger-l,914261.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
52.0,Private,74660.0,Masters,14.0,Married-civ-spouse,Exec-managerial,INVALID,INVALID,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,327606.0,21tf,8.0,Separated,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
26.0,?,133373.0,Bachelors,13.0,Never-married,?,Own-child,White,male,0.0,0.0,44.0,United-States,<=50K
73.0,Private,366204.0,7th-8th,4.0,Widowed,Prorsuv-sei-hve,Unmarried,Black,Female,1264.0,0.0,10.0,United-States,<=50K.
21.0,Private,479296.0,HS-grad,9.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K.
38.0,Private,79483.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,,Female,0.0,0.0,45.0,United-States,<=50K.
44.0,12345,196456.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1669.0,40.0,United-States,<=50K
41.0,Private,168071.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,50.0,United-States,>50K
38.0,Private,402522.0,1st-4th,2.0,Divorced,Farming-fishing,Unmarried,White,Male,0.0,0.0,40.0,aThainld,<=50K.
20.0,Private,69911.0,Some-college,10.0,Never-married,Sales,Own-child,INVALID,Female,0.0,0.0,15.0,United-States,<5=0K.
27.0,INVALID,467936.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48.0,Mexico,<=50K.
33.0,Private,301251.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,>50K.
64.0,Self-emp-not-inc,170421.0,Some-college,10.0,Widowed,Craft-repair,Not-in-family,White,Female,0.0,0.0,8.0,United-States,<=50K
40.0,Private,914261.0,Some-college,10.0,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,30.0,United-States,<=50K.
62.0,?,182687.0,Some-college,10.0,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,45.0,United-States,>50K
32.0,Private,84179.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,INVALID,0.0,0.0,45.0,United-States,<=50K
45.0,Private,36006.0,Bachelors,13.0,Married-civ-spouse,Craft-rupair,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
90.0,Private,227796.0,Assoc-acdm,12.0,Never-married,Exec-managerial,Not-in-family,White,Male,6097.0,0.0,45.0,United-States,>50K.
30.0,Private,210906.0,INVALID,9.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,194813.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K.
70.0,Private,298470.0,Bachelors,13.0,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K.
35.0,Private,134922.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K.
53.0,Private,283602.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Female,13550.0,0.0,43.0,United-States,>50K
33.0,Private,278736.0,Assoc-voc,11.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
35.0,INVALID,193961.0,,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippine,>50K
37.0,Private,29145.0,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,184779.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,Private,190968.0,HS-grad,9.0,Never-married,Machine-op-inspct,wc-liOhnd,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,67187.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,8.0,United-States,<=50K
38.0,Private,181661.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,56.0,United-States,>50K.
64.0,INVALID,380687.0,Bachelors,13.0,Married-civ-spouse,INVALID,Wife,Black,INVALID,0.0,0.0,8.0,United-States,<=50K
44.0,INVALID,64632.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,55.0,United-States,<=50K.
60.0,Self-emp-not-inc,36568.0,9th,5.0,Married-civ-spouse,Transport-moving,Husband,kWith,Male,0.0,0.0,70.0,United-States,<=50K.
45.0,Private,,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
41.0,Private,196001.0,HS-grad,9.0,Married-civ-spouse,Sales,fWie,White,Female,0.0,0.0,20.0,United-States,<=50K.
21.0,Private,334113.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,State-gov,200289.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,INVALID,,Male,0.0,0.0,40.0,Taiwan,<=50K
22.0,?,334593.0,Some-college,10.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
65.0,Private,90907.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,csablnisPerA-dnaIa,Male,0.0,0.0,40.0,United-States,<=50K
18.0,Private,436163.0,11th,7.0,Never-married,Prof-specialty,Own-child,INVALID,Male,0.0,0.0,20.0,United-States,<=50K
30.0,Private,144064.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,62.0,United-States,<=50K
26.0,Private,41521.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,INVALID,Female,0.0,0.0,35.0,United-States,<=50K
44.0,Private,406734.0,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K.
22.0,INVALID,382199.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,INVALID,<=50K.
34.0,Private,206297.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,>50K
64.0,Self-emp-not-inc,159938.0,HS-grad,9.0,INVALID,Craft-repair,Husband,White,Male,2635.0,0.0,24.0,Italy,<=50K
26.0,Private,,Some-college,10.0,Divorced,INVALID,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K.
34.0,Private,405577.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,INVALID,182246.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,INVALID
